PlateAppID,startBaseOutState,FinalBaseOutState,PA_EndValue_ExpectedRuns,PA_StartValue_ExpectedRuns,TotalRPrime,R,ChangeExpRuns,BatterID,Singles,Doubles,Triples,HR,BB,SO,FO
TENN_AUBN_0317201901_PA05AWAY04,D2,B2,0.268656716,0.379194631,1,1,0.889462086,Ju_Ammons_TENN_09,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA05AWAY05,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ja_Charle_TENN_04,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ka_Howell_AUBN_16,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA06HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ma_Scheff_AUBN_06,0,0,0,0,0,0,0
TENN_AUBN_0317201901_PA07AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Al_Soular_TENN_01,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA07AWAY03,B0,B1,0.663006757,1.03432282,0,1,-0.371316063,Pe_Derkay_TENN_10,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA07AWAY04,B1,B2,0.268656716,0.663006757,0,1,-0.39435004,Ev_Russel_TENN_06,0,0,0,0,0,1,0
TENN_AUBN_0317201901_PA07AWAY05,B2,F2,0.571929825,0.268656716,0,1,0.303273108,Ri_Martin_TENN_12,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA08HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Wi_Hollan_AUBN_17,0,0,0,0,0,1,0
TENN_AUBN_0317201901_PA08HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,St_Willia_AUBN_41,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA08HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ra_Woley0_AUBN_04,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA09AWAY01,A0,C0,1.339933993,0.60122373,0,0,0.738710264,Ma_Fergus_TENN_42,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA09AWAY03,C0,E0,1.830508475,1.339933993,0,0,0.490574481,Ju_Ammons_TENN_09,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA09AWAY04,E0,E1,1.186792453,1.830508475,0,0,-0.643716022,Ja_Charle_TENN_04,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA09AWAY06,E1,H1,1.747474747,1.186792453,0,0,0.560682295,An_Lipciu_TENN_13,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA10HOME01,A0,C0,1.339933993,0.60122373,0,2,0.738710264,Co_Davis0_AUBN_24,0,1,0,0,0,0,0
TENN_AUBN_0317201901_PA10HOME02,C0,D1,0.953947368,1.339933993,0,2,-0.385986625,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA10HOME03,D1,F1,1.309278351,0.953947368,0,2,0.355330982,Ka_Howell_AUBN_16,0,0,0,0,0,0,0
TENN_AUBN_0317201901_PA10HOME06,F1,C2,0.341530055,1.309278351,1,2,0.032251704,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA10HOME08,D2,B2,0.268656716,0.379194631,1,1,0.889462086,Ma_Scheff_AUBN_06,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA11AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Pe_Derkay_TENN_10,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ev_Russel_TENN_06,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA11AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ri_Martin_TENN_12,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA12HOME03,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Wi_Hollan_AUBN_17,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA12HOME04,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,St_Willia_AUBN_41,0,0,0,0,0,1,0
TENN_AUBN_0317201901_PA12HOME06,C1,E1,1.186792453,0.813263525,0,0,0.373528928,Ra_Woley0_AUBN_04,0,0,0,0,0,0,0
TENN_AUBN_0317201901_PA12HOME09,F1,G2,0.665254237,1.309278351,0,0,-0.644024113,Ed_Julien_AUBN_10,0,0,0,0,0,1,0
TENN_AUBN_0317201901_PA13AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ma_Fergus_TENN_42,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA13AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ju_Ammons_TENN_09,0,0,0,0,0,0,0
TENN_AUBN_0317201901_PA13AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Charle_TENN_04,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA14HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA14HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ka_Howell_AUBN_16,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA15AWAY02,A0,A0,0.60122373,0.60122373,1,1,1,Al_Soular_TENN_01,0,0,0,1,0,0,0
TENN_AUBN_0317201901_PA15AWAY04,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ja_Rucker_TENN_07,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA15AWAY06,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ev_Russel_TENN_06,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA15AWAY07,B1,G1,1.522123894,0.663006757,0,0,0.859117137,Ri_Martin_TENN_12,0,1,0,0,0,0,0
TENN_AUBN_0317201901_PA16HOME01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Ma_Scheff_AUBN_06,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA16HOME02,B0,E0,1.830508475,1.03432282,0,3,0.796185655,Wi_Hollan_AUBN_17,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA16HOME03,E0,G1,1.522123894,1.830508475,0,3,-0.308384581,St_Willia_AUBN_41,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA16HOME04,G1,G2,0.665254237,1.522123894,0,3,-0.856869657,Ra_Woley0_AUBN_04,0,0,0,0,0,1,0
TENN_AUBN_0317201901_PA16HOME05,G2,C2,0.341530055,0.665254237,2,3,1.676275817,Ed_Julien_AUBN_10,1,0,0,0,0,0,0
TENN_AUBN_0317201901_PA16HOME08,C2,B2,0.268656716,0.341530055,1,1,0.927126662,Ev_Lau000_AUBN_02,0,0,0,0,0,0,0
TENN_AUBN_0317201901_PA17AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ma_Fergus_TENN_42,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA17AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ju_Ammons_TENN_09,0,0,0,0,0,0,1
TENN_AUBN_0317201901_PA17AWAY03,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Ja_Charle_TENN_04,0,1,0,0,0,0,0
TENN_AUBN_0317201901_PA17AWAY04,C2,E2,0.49833887,0.341530055,0,0,0.156808816,An_Lipciu_TENN_13,0,0,0,0,1,0,0
TENN_AUBN_0317201901_PA17AWAY06,G2,H2,0.847161572,0.665254237,0,0,0.181907335,Al_Soular_TENN_01,0,0,0,0,1,0,0
TENN_FLOR_0510201901_PA01AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Ju_Ammons_TENN_09,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA01AWAY02,A1,B1,0.663006757,0.317337461,0,1,0.345669295,Ja_Charle_TENN_04,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA01AWAY03,B1,F1,1.309278351,0.663006757,0,1,0.646271594,An_Lipciu_TENN_13,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA01AWAY05,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Al_Soular_TENN_01,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA02HOME01,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Br_Mcconn_FLOR_13,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA02HOME02,A1,A2,0.117848411,0.317337461,0,2,-0.199489051,Au_Langwo_FLOR_44,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA02HOME03,A2,B2,0.268656716,0.117848411,0,2,0.150808306,Ne_Maldon_FLOR_27,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA02HOME04,B2,E2,0.49833887,0.268656716,0,2,0.229682154,Br_Smith0_FLOR_09,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA02HOME06,G2,B2,0.268656716,0.665254237,2,2,1.603402479,Wi_Dalton_FLOR_16,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA02HOME07,B2,G2,0.665254237,0.268656716,0,0,0.396597521,Ke_Calila_FLOR_06,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA02HOME09,G2,H2,0.847161572,0.665254237,0,0,0.181907335,Co_Acton0_FLOR_22,0,0,0,0,1,0,0
TENN_FLOR_0510201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Rucker_TENN_07,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA03AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Pe_Derkay_TENN_10,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Fabian_FLOR_04,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA04HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Mcconn_FLOR_13,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA05AWAY01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Ri_Martin_TENN_12,0,0,0,0,1,0,0
TENN_FLOR_0510201901_PA05AWAY02,B0,F0,1.552083333,1.03432282,0,3,0.517760513,Ju_Ammons_TENN_09,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA05AWAY03,F0,F1,1.309278351,1.552083333,0,3,-0.242804983,Ja_Charle_TENN_04,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA05AWAY04,F1,B2,0.268656716,1.309278351,1,3,-0.040621634,An_Lipciu_TENN_13,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA05AWAY07,C2,B2,0.268656716,0.341530055,1,2,0.927126662,Al_Soular_TENN_01,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA05AWAY08,B2,E2,0.49833887,0.268656716,0,1,0.229682154,Ev_Russel_TENN_06,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA05AWAY09,E2,E2,0.49833887,0.49833887,1,1,1,Ja_Rucker_TENN_07,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Smith0_FLOR_09,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA06HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Wi_Dalton_FLOR_16,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY01,A0,C0,1.339933993,0.60122373,0,5,0.738710264,Co_Pavolo_TENN_17,0,1,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY02,C0,C0,1.339933993,1.339933993,1,5,1,Ri_Martin_TENN_12,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY03,C0,D1,0.953947368,1.339933993,0,4,-0.385986625,Ju_Ammons_TENN_09,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA07AWAY04,D1,B1,0.663006757,0.953947368,1,4,0.709059388,Ja_Charle_TENN_04,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY05,B1,E1,1.186792453,0.663006757,0,3,0.523785696,An_Lipciu_TENN_13,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY06,E1,G1,1.522123894,1.186792453,1,3,1.335331441,Al_Soular_TENN_01,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY07,G1,B1,0.663006757,1.522123894,2,2,1.140882863,Ev_Russel_TENN_06,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA07AWAY09,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Rucker_TENN_07,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA07AWAY10,B2,F2,0.571929825,0.268656716,0,0,0.303273108,Pe_Derkay_TENN_10,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA08HOME01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA08HOME02,A1,C1,0.813263525,0.317337461,0,1,0.495926064,Ja_Young0_FLOR_01,0,1,0,0,0,0,0
TENN_FLOR_0510201901_PA08HOME03,C1,D2,0.379194631,0.813263525,0,1,-0.434068894,Ju_Fabian_FLOR_04,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA08HOME04,D2,B2,0.268656716,0.379194631,1,1,0.889462086,Br_Mcconn_FLOR_13,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA09AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ri_Martin_TENN_12,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA09AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ju_Ammons_TENN_09,0,0,0,0,1,0,0
TENN_FLOR_0510201901_PA09AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Charle_TENN_04,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA10HOME01,A0,A0,0.60122373,0.60122373,1,1,1,Ne_Maldon_FLOR_27,0,0,0,1,0,0,0
TENN_FLOR_0510201901_PA10HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Br_Smith0_FLOR_09,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA10HOME03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Wi_Dalton_FLOR_16,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA11AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Al_Soular_TENN_01,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA11AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ev_Russel_TENN_06,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA11AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Rucker_TENN_07,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA12HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Acton0_FLOR_22,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA12HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Young0_FLOR_01,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA13AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Pavolo_TENN_17,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA13AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ri_Martin_TENN_12,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA14HOME01,A0,B0,1.03432282,0.60122373,0,4,0.43309909,Br_Mcconn_FLOR_13,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA14HOME02,B0,E0,1.830508475,1.03432282,0,4,0.796185655,Au_Langwo_FLOR_44,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA14HOME04,E0,E1,1.186792453,1.830508475,0,4,-0.643716022,Ne_Maldon_FLOR_27,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA14HOME05,E1,H1,1.747474747,1.186792453,0,4,0.560682295,Br_Smith0_FLOR_09,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA14HOME06,H1,H1,1.747474747,1.747474747,1,4,1,Wi_Dalton_FLOR_16,0,0,0,0,0,0,0
TENN_FLOR_0510201901_PA14HOME07,H1,F2,0.571929825,1.747474747,1,3,-0.175544923,Ke_Calila_FLOR_06,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA14HOME10,G2,H2,0.847161572,0.665254237,0,2,0.181907335,Co_Acton0_FLOR_22,0,0,0,0,1,0,0
TENN_FLOR_0510201901_PA14HOME12,H2,E2,0.49833887,0.847161572,2,2,1.651177298,Ja_Young0_FLOR_01,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA15AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Charle_TENN_04,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,An_Lipciu_TENN_13,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA16HOME01,A0,C0,1.339933993,0.60122373,0,2,0.738710264,Br_Mcconn_FLOR_13,0,1,0,0,0,0,0
TENN_FLOR_0510201901_PA16HOME02,C0,D1,0.953947368,1.339933993,0,2,-0.385986625,Au_Langwo_FLOR_44,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA16HOME03,D1,A1,0.317337461,0.953947368,2,2,1.363390093,Ne_Maldon_FLOR_27,0,0,0,1,0,0,0
TENN_FLOR_0510201901_PA16HOME04,A1,C1,0.813263525,0.317337461,0,0,0.495926064,Br_Smith0_FLOR_09,0,1,0,0,0,0,0
TENN_FLOR_0510201901_PA16HOME05,C1,D2,0.379194631,0.813263525,0,0,-0.434068894,Wi_Dalton_FLOR_16,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA17AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ev_Russel_TENN_06,0,0,0,0,0,1,0
TENN_FLOR_0510201901_PA17AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ja_Rucker_TENN_07,1,0,0,0,0,0,0
TENN_FLOR_0510201901_PA17AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Pe_Derkay_TENN_10,0,0,0,0,0,0,1
TENN_FLOR_0510201901_PA17AWAY05,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ch_Scott0_TENN_08,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA01AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Ju_Ammons_TENN_09,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA01AWAY02,A1,A2,0.117848411,0.317337461,0,1,-0.199489051,Ja_Charle_TENN_04,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA01AWAY03,A2,A2,0.117848411,0.117848411,1,1,1,An_Lipciu_TENN_13,0,0,0,1,0,0,0
TENN_FLOR_0511201901_PA02HOME01,A0,A0,0.60122373,0.60122373,1,1,1,Br_Mcconn_FLOR_13,0,0,0,1,0,0,0
TENN_FLOR_0511201901_PA02HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Au_Langwo_FLOR_44,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA02HOME03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA03AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ev_Russel_TENN_06,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA03AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ja_Rucker_TENN_07,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA03AWAY03,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Pe_Derkay_TENN_10,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA03AWAY04,E1,G2,0.665254237,1.186792453,0,0,-0.521538216,Ri_Martin_TENN_12,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Wi_Dalton_FLOR_16,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA04HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ke_Calila_FLOR_06,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA04HOME03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Ammons_TENN_09,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA05AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Charle_TENN_04,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA05AWAY03,A2,C2,0.341530055,0.117848411,0,0,0.223681644,An_Lipciu_TENN_13,0,1,0,0,0,0,0
TENN_FLOR_0511201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Fabian_FLOR_04,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Mcconn_FLOR_13,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA07AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ev_Russel_TENN_06,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA07AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Rucker_TENN_07,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA08HOME01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ne_Maldon_FLOR_27,0,0,0,0,0,0,0
TENN_FLOR_0511201901_PA08HOME02,B0,E0,1.830508475,1.03432282,0,2,0.796185655,Br_Smith0_FLOR_09,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA08HOME03,E0,G1,1.522123894,1.830508475,0,2,-0.308384581,Wi_Dalton_FLOR_16,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA08HOME04,G1,C1,0.813263525,1.522123894,2,2,1.291139632,Ke_Calila_FLOR_06,0,1,0,0,0,0,0
TENN_FLOR_0511201901_PA08HOME05,C1,D2,0.379194631,0.813263525,0,0,-0.434068894,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA09AWAY01,A0,B0,1.03432282,0.60122373,0,5,0.43309909,Ri_Martin_TENN_12,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA09AWAY02,B0,B1,0.663006757,1.03432282,0,5,-0.371316063,La_Gray00_TENN_19,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA09AWAY04,C1,B1,0.663006757,0.813263525,1,5,0.849743231,Ju_Ammons_TENN_09,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA09AWAY06,B1,E1,1.186792453,0.663006757,0,4,0.523785696,Ja_Charle_TENN_04,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA09AWAY08,G1,B1,0.663006757,1.522123894,2,4,1.140882863,An_Lipciu_TENN_13,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA09AWAY09,B1,A1,0.317337461,0.663006757,2,2,1.654330705,Al_Soular_TENN_01,0,0,0,1,0,0,0
TENN_FLOR_0511201901_PA09AWAY11,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ev_Russel_TENN_06,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Fabian_FLOR_04,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA10HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Mcconn_FLOR_13,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA11AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Pe_Derkay_TENN_10,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA11AWAY02,B0,C1,0.813263525,1.03432282,0,1,-0.221059295,Ri_Martin_TENN_12,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA11AWAY03,C1,C2,0.341530055,0.813263525,0,1,-0.471733471,La_Gray00_TENN_19,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA11AWAY04,C2,B2,0.268656716,0.341530055,1,1,0.927126662,Ju_Ammons_TENN_09,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA12HOME01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ne_Maldon_FLOR_27,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA12HOME02,B0,B1,0.663006757,1.03432282,0,2,-0.371316063,Br_Smith0_FLOR_09,0,0,0,0,0,1,0
TENN_FLOR_0511201901_PA12HOME03,B1,A1,0.317337461,0.663006757,2,2,1.654330705,Wi_Dalton_FLOR_16,0,0,0,1,0,0,0
TENN_FLOR_0511201901_PA12HOME04,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ke_Calila_FLOR_06,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA12HOME05,B1,C2,0.341530055,0.663006757,0,0,-0.321476702,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA13AWAY02,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,An_Lipciu_TENN_13,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA13AWAY03,A1,B1,0.663006757,0.317337461,0,1,0.345669295,Al_Soular_TENN_01,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA13AWAY04,B1,E1,1.186792453,0.663006757,0,1,0.523785696,Ev_Russel_TENN_06,0,0,0,0,0,0,0
TENN_FLOR_0511201901_PA13AWAY05,E1,E2,0.49833887,1.186792453,0,1,-0.688453582,Ja_Rucker_TENN_07,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA13AWAY07,G2,H2,0.847161572,0.665254237,0,1,0.181907335,Pe_Derkay_TENN_10,0,0,0,0,1,0,0
TENN_FLOR_0511201901_PA13AWAY09,H2,H2,0.847161572,0.847161572,1,1,1,Ri_Martin_TENN_12,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA14HOME01,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Ju_Fabian_FLOR_04,0,0,0,0,0,0,1
TENN_FLOR_0511201901_PA14HOME02,A1,A1,0.317337461,0.317337461,1,2,1,Br_Mcconn_FLOR_13,0,0,0,1,0,0,0
TENN_FLOR_0511201901_PA14HOME03,A1,B1,0.663006757,0.317337461,0,1,0.345669295,Au_Langwo_FLOR_44,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA14HOME05,B1,G1,1.522123894,0.663006757,0,1,0.859117137,Ne_Maldon_FLOR_27,1,0,0,0,0,0,0
TENN_FLOR_0511201901_PA14HOME06,G1,G1,1.522123894,1.522123894,1,1,1,Br_Smith0_FLOR_09,0,1,0,0,0,0,0
TENN_FLOR_0511201901_PA14HOME07,G1,F2,0.571929825,1.522123894,0,0,-0.950194069,Wi_Dalton_FLOR_16,0,0,0,0,0,0,0
TENN_FLOR_0511201901_PA15AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Ammons_TENN_09,0,0,0,0,0,1,0
