PlateAppID,startBaseState,startBaseOutState,endBaseState,FinalBaseOutState,TotalRPrime,R
ABAM_FLOR_0330201901_PA07AWAY03,B,B1,E,E1,0,1
ABAM_FLOR_0330201901_PA07AWAY04,E,E1,G,G1,0,1
ABAM_FLOR_0330201901_PA07AWAY05,G,G1,H,H1,0,1
ABAM_FLOR_0330201901_PA07AWAY07,H,H1,E,E2,1,1
ABAM_FLOR_0330201901_PA07AWAY08,E,E2,E,E3,0,0
ABAM_FLOR_0330201901_PA08HOME01,A,A0,B,B0,0,2
ABAM_FLOR_0330201901_PA08HOME02,B,B0,E,E0,0,2
ABAM_FLOR_0330201901_PA08HOME04,E,E0,G,G1,0,2
ABAM_FLOR_0330201901_PA08HOME05,G,G1,B,B1,2,2
ABAM_FLOR_0330201901_PA08HOME06,B,B1,A,A3,0,0
ABAM_FLOR_0330201901_PA09AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0330201901_PA09AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0330201901_PA09AWAY03,A,A2,B,B2,0,0
ABAM_FLOR_0330201901_PA09AWAY04,B,B2,B,B3,0,0
ABAM_FLOR_0330201901_PA10HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0330201901_PA10HOME02,A,A1,A,A2,0,0
ABAM_FLOR_0330201901_PA10HOME03,A,A2,A,A3,0,0
ABAM_FLOR_0330201901_PA11AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0330201901_PA11AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0330201901_PA11AWAY03,A,A2,A,A3,0,0
ABAM_FLOR_0330201901_PA12HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0330201901_PA12HOME02,A,A1,A,A2,0,0
ABAM_FLOR_0330201901_PA12HOME03,A,A2,B,B2,0,0
ABAM_FLOR_0330201901_PA12HOME04,B,B2,E,E2,0,0
ABAM_FLOR_0330201901_PA12HOME05,E,E2,E,E3,0,0
ABAM_FLOR_0330201901_PA13AWAY01,A,A0,B,B0,0,1
ABAM_FLOR_0330201901_PA13AWAY02,B,B0,B,B1,0,1
ABAM_FLOR_0330201901_PA13AWAY03,B,B1,E,E1,0,1
ABAM_FLOR_0330201901_PA13AWAY04,E,E1,F,F2,0,1
ABAM_FLOR_0330201901_PA13AWAY05,F,F2,C,C2,1,1
ABAM_FLOR_0330201901_PA13AWAY06,C,C2,C,C3,0,0
ABAM_FLOR_0330201901_PA14HOME02,A,A0,A,A1,0,2
ABAM_FLOR_0330201901_PA14HOME03,A,A1,C,C1,0,2
ABAM_FLOR_0330201901_PA14HOME04,C,C1,D,D1,0,2
ABAM_FLOR_0330201901_PA14HOME05,D,D1,C,C1,1,2
ABAM_FLOR_0330201901_PA14HOME06,C,C1,C,C1,1,1
ABAM_FLOR_0330201901_PA14HOME07,C,C1,D,D2,0,0
ABAM_FLOR_0330201901_PA14HOME08,D,D2,D,D3,0,0
ABAM_FLOR_0330201901_PA15AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0330201901_PA15AWAY03,A,A1,A,A2,0,0
ABAM_FLOR_0330201901_PA15AWAY04,A,A2,A,A3,0,0
ABAM_FLOR_0330201901_PA16HOME02,A,A0,A,A1,0,3
ABAM_FLOR_0330201901_PA16HOME03,A,A1,A,A2,0,3
ABAM_FLOR_0330201901_PA16HOME04,A,A2,B,B2,0,3
ABAM_FLOR_0330201901_PA16HOME05,B,B2,C,C2,0,3
ABAM_FLOR_0330201901_PA16HOME06,C,C2,A,A2,2,3
ABAM_FLOR_0330201901_PA16HOME08,A,A2,B,B2,0,1
ABAM_FLOR_0330201901_PA16HOME10,B,B2,A,A3,1,1
ABAM_FLOR_0330201901_PA17AWAY03,A,A0,B,B0,0,0
ABAM_FLOR_0330201901_PA17AWAY05,B,B0,B,B1,0,0
ABAM_FLOR_0330201901_PA17AWAY07,B,B1,B,B2,0,0
ABAM_FLOR_0330201901_PA17AWAY09,B,B2,B,B3,0,0
ABAM_FLOR_0331201901_PA01AWAY01,A,A0,B,B0,0,0
ABAM_FLOR_0331201901_PA01AWAY02,B,B0,A,A1,0,0
ABAM_FLOR_0331201901_PA01AWAY03,A,A1,B,B1,0,0
ABAM_FLOR_0331201901_PA01AWAY04,B,B1,B,B2,0,0
ABAM_FLOR_0331201901_PA01AWAY05,B,B2,E,E2,0,0
ABAM_FLOR_0331201901_PA01AWAY06,E,E2,E,E3,0,0
ABAM_FLOR_0331201901_PA02HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA02HOME02,A,A1,C,C1,0,0
ABAM_FLOR_0331201901_PA02HOME03,C,C1,C,C2,0,0
ABAM_FLOR_0331201901_PA02HOME04,C,C2,C,C3,0,0
ABAM_FLOR_0331201901_PA03AWAY01,A,A0,B,B0,0,1
ABAM_FLOR_0331201901_PA03AWAY02,B,B0,E,E0,0,1
ABAM_FLOR_0331201901_PA03AWAY04,E,E0,G,G1,0,1
ABAM_FLOR_0331201901_PA03AWAY05,G,G1,D,D2,1,1
ABAM_FLOR_0331201901_PA03AWAY06,D,D2,F,F2,0,0
ABAM_FLOR_0331201901_PA03AWAY07,F,F2,F,F3,0,0
ABAM_FLOR_0331201901_PA04HOME01,A,A0,B,B0,0,2
ABAM_FLOR_0331201901_PA04HOME02,B,B0,B,B1,0,2
ABAM_FLOR_0331201901_PA04HOME03,B,B1,E,E1,0,2
ABAM_FLOR_0331201901_PA04HOME04,E,E1,G,G1,1,2
ABAM_FLOR_0331201901_PA04HOME05,G,G1,C,C2,1,1
ABAM_FLOR_0331201901_PA04HOME07,C,C2,C,C3,0,0
ABAM_FLOR_0331201901_PA05AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA05AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA05AWAY03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA06HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA06HOME02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA06HOME03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA07AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA07AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA07AWAY03,A,A2,B,B2,0,0
ABAM_FLOR_0331201901_PA07AWAY04,B,B2,B,B3,0,0
ABAM_FLOR_0331201901_PA08HOME01,A,A0,A,A1,0,2
ABAM_FLOR_0331201901_PA08HOME02,A,A1,B,B1,0,2
ABAM_FLOR_0331201901_PA08HOME03,B,B1,B,B2,0,2
ABAM_FLOR_0331201901_PA08HOME04,B,B2,A,A2,2,2
ABAM_FLOR_0331201901_PA08HOME05,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA09AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA09AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA09AWAY03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA10HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA10HOME02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA10HOME03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA11AWAY01,A,A0,B,B0,0,0
ABAM_FLOR_0331201901_PA11AWAY02,B,B0,B,B1,0,0
ABAM_FLOR_0331201901_PA11AWAY03,B,B1,B,B2,0,0
ABAM_FLOR_0331201901_PA11AWAY04,B,B2,B,B3,0,0
ABAM_FLOR_0331201901_PA12HOME01,A,A0,B,B0,0,0
ABAM_FLOR_0331201901_PA12HOME02,B,B0,B,B1,0,0
ABAM_FLOR_0331201901_PA12HOME04,B,B1,B,B2,0,0
ABAM_FLOR_0331201901_PA12HOME05,B,B2,B,B3,0,0
ABAM_FLOR_0331201901_PA13AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA13AWAY02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA13AWAY03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA14HOME01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA14HOME02,A,A1,A,A2,0,0
ABAM_FLOR_0331201901_PA14HOME03,A,A2,A,A3,0,0
ABAM_FLOR_0331201901_PA15AWAY01,A,A0,A,A1,0,0
ABAM_FLOR_0331201901_PA15AWAY02,A,A1,B,B1,0,0
ABAM_FLOR_0331201901_PA15AWAY03,B,B1,C,C1,0,0
ABAM_FLOR_0331201901_PA15AWAY04,C,C1,D,D2,0,0
ABAM_FLOR_0331201901_PA15AWAY05,D,D2,D,D3,0,0
ABAM_FLOR_0331201901_PA16HOME02,A,A0,B,B0,0,2
ABAM_FLOR_0331201901_PA16HOME03,B,B0,B,B1,0,2
ABAM_FLOR_0331201901_PA16HOME04,B,B1,C,C0,0,2
ABAM_FLOR_0331201901_PA16HOME05,C,C1,B,B1,1,2
ABAM_FLOR_0331201901_PA16HOME06,B,B1,E,E1,0,1
ABAM_FLOR_0331201901_PA16HOME08,E,E1,H,H1,0,1
ABAM_FLOR_0331201901_PA16HOME09,H,H1,G,G1,1,1
ABAM_FLOR_0331201901_PA16HOME10,G,G1,G,G2,0,0
ABAM_FLOR_0331201901_PA16HOME11,G,G2,G,G3,0,0
ABAM_FLOR_0331201901_PA17AWAY01,A,A0,A,A1,0,2
ABAM_FLOR_0331201901_PA17AWAY02,A,A1,A,A2,0,2
ABAM_FLOR_0331201901_PA17AWAY03,A,A2,B,B2,0,2
ABAM_FLOR_0331201901_PA17AWAY06,B,B2,C,C2,0,2
ABAM_FLOR_0331201901_PA17AWAY07,C,C2,A,A2,2,2
ABAM_FLOR_0331201901_PA17AWAY08,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA01AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA01AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA01AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA02HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA02HOME02,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA02HOME03,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA03AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA03AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA03AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA04HOME01,A,A0,B,B0,0,1
ABAM_GEOR_0516201901_PA04HOME02,B,B0,A,A2,0,1
ABAM_GEOR_0516201901_PA04HOME03,A,A2,A,A2,1,1
ABAM_GEOR_0516201901_PA04HOME04,A,A2,B,B2,0,0
ABAM_GEOR_0516201901_PA04HOME05,B,B2,B,B3,0,0
ABAM_GEOR_0516201901_PA05AWAY01,A,A0,B,B0,0,1
ABAM_GEOR_0516201901_PA05AWAY02,B,B0,E,E0,0,1
ABAM_GEOR_0516201901_PA05AWAY03,E,E0,G,G1,0,1
ABAM_GEOR_0516201901_PA05AWAY04,G,G1,C,C2,1,1
ABAM_GEOR_0516201901_PA05AWAY05,C,C2,C,C3,0,0
ABAM_GEOR_0516201901_PA06HOME01,A,A0,B,B0,0,3
ABAM_GEOR_0516201901_PA06HOME02,B,B0,B,B1,0,3
ABAM_GEOR_0516201901_PA06HOME03,B,B1,E,E1,0,3
ABAM_GEOR_0516201901_PA06HOME04,E,E1,G,G1,1,3
ABAM_GEOR_0516201901_PA06HOME05,G,G1,D,D2,1,2
ABAM_GEOR_0516201901_PA06HOME06,D,D2,C,C2,1,1
ABAM_GEOR_0516201901_PA06HOME08,C,C2,C,C3,0,0
ABAM_GEOR_0516201901_PA07AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA07AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA07AWAY03,A,A2,B,B2,0,0
ABAM_GEOR_0516201901_PA07AWAY04,B,B2,C,C2,0,0
ABAM_GEOR_0516201901_PA07AWAY05,C,C2,D,D2,0,0
ABAM_GEOR_0516201901_PA07AWAY06,D,D2,D,D3,0,0
ABAM_GEOR_0516201901_PA08HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA08HOME02,A,A1,B,B1,0,0
ABAM_GEOR_0516201901_PA08HOME03,B,B1,C,C1,0,0
ABAM_GEOR_0516201901_PA08HOME04,C,C1,C,C2,0,0
ABAM_GEOR_0516201901_PA08HOME05,C,C2,C,C3,0,0
ABAM_GEOR_0516201901_PA09AWAY01,A,A0,A,A1,0,1
ABAM_GEOR_0516201901_PA09AWAY02,A,A1,A,A2,0,1
ABAM_GEOR_0516201901_PA09AWAY03,A,A2,A,A2,1,1
ABAM_GEOR_0516201901_PA09AWAY04,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA10HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA10HOME02,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA10HOME03,A,A2,B,B2,0,0
ABAM_GEOR_0516201901_PA10HOME04,B,B2,B,B3,0,0
ABAM_GEOR_0516201901_PA11AWAY01,A,A0,B,B0,0,1
ABAM_GEOR_0516201901_PA11AWAY02,B,B0,B,B1,0,1
ABAM_GEOR_0516201901_PA11AWAY03,B,B1,C,C2,0,1
ABAM_GEOR_0516201901_PA11AWAY04,C,C2,E,E2,0,1
ABAM_GEOR_0516201901_PA11AWAY05,E,E2,E,E2,1,1
ABAM_GEOR_0516201901_PA11AWAY06,E,E2,E,E3,0,0
ABAM_GEOR_0516201901_PA12HOME01,A,A0,C,C0,0,2
ABAM_GEOR_0516201901_PA12HOME02,C,C0,F,F0,0,2
ABAM_GEOR_0516201901_PA12HOME03,F,F0,H,H0,0,2
ABAM_GEOR_0516201901_PA12HOME06,H,H0,G,G0,2,2
ABAM_GEOR_0516201901_PA12HOME07,G,G0,G,G1,0,0
ABAM_GEOR_0516201901_PA12HOME09,G,G1,F,F2,0,0
ABAM_GEOR_0516201901_PA12HOME10,F,F2,F,F3,0,0
ABAM_GEOR_0516201901_PA13AWAY03,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA13AWAY04,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA13AWAY06,A,A2,A,A3,0,0
ABAM_GEOR_0516201901_PA14HOME02,A,A0,B,B0,0,0
ABAM_GEOR_0516201901_PA14HOME03,B,B0,B,B1,0,0
ABAM_GEOR_0516201901_PA14HOME04,B,B1,B,B2,0,0
ABAM_GEOR_0516201901_PA14HOME05,B,B2,G,G2,0,0
ABAM_GEOR_0516201901_PA14HOME06,G,G2,G,G3,0,0
ABAM_GEOR_0516201901_PA15AWAY01,A,A0,A,A1,0,1
ABAM_GEOR_0516201901_PA15AWAY02,A,A1,A,A1,1,1
ABAM_GEOR_0516201901_PA15AWAY03,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA15AWAY04,A,A2,B,B2,0,0
ABAM_GEOR_0516201901_PA15AWAY05,B,B2,B,B3,0,0
ABAM_GEOR_0516201901_PA16HOME02,A,A0,A,A1,0,3
ABAM_GEOR_0516201901_PA16HOME03,A,A1,B,B1,0,3
ABAM_GEOR_0516201901_PA16HOME04,B,B1,E,E1,0,3
ABAM_GEOR_0516201901_PA16HOME05,E,E1,E,E1,1,3
ABAM_GEOR_0516201901_PA16HOME06,E,E1,E,E2,0,2
ABAM_GEOR_0516201901_PA16HOME07,E,E2,E,E2,1,2
ABAM_GEOR_0516201901_PA16HOME09,E,E2,G,G2,1,1
ABAM_GEOR_0516201901_PA16HOME10,G,G2,H,H2,0,0
ABAM_GEOR_0516201901_PA16HOME11,H,H2,H,H3,0,0
ABAM_GEOR_0516201901_PA17AWAY05,A,A0,A,A1,0,0
ABAM_GEOR_0516201901_PA17AWAY06,A,A1,A,A2,0,0
ABAM_GEOR_0516201901_PA17AWAY08,A,A2,A,A3,0,0
ABAM_GEOR_0517201901_PA01AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA01AWAY02,A,A1,B,B1,0,0
ABAM_GEOR_0517201901_PA01AWAY03,B,B1,E,E1,0,0
ABAM_GEOR_0517201901_PA01AWAY04,E,E1,D,D3,0,0
ABAM_GEOR_0517201901_PA02HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA02HOME02,A,A1,A,A2,0,0
ABAM_GEOR_0517201901_PA02HOME03,A,A2,A,A3,0,0
ABAM_GEOR_0517201901_PA03AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA03AWAY02,A,A1,B,B1,0,0
ABAM_GEOR_0517201901_PA03AWAY03,B,B1,E,E1,0,0
ABAM_GEOR_0517201901_PA03AWAY04,E,E1,E,E2,0,0
ABAM_GEOR_0517201901_PA03AWAY05,E,E2,E,E3,0,0
ABAM_GEOR_0517201901_PA04HOME01,A,A0,B,B0,0,2
ABAM_GEOR_0517201901_PA04HOME02,B,B0,C,C0,1,2
ABAM_GEOR_0517201901_PA04HOME03,C,C0,D,D1,0,1
ABAM_GEOR_0517201901_PA04HOME04,D,D1,D,D2,0,1
ABAM_GEOR_0517201901_PA04HOME05,D,D2,B,B2,1,1
ABAM_GEOR_0517201901_PA04HOME06,B,B2,B,B3,0,0
ABAM_GEOR_0517201901_PA05AWAY01,A,A0,B,B0,0,1
ABAM_GEOR_0517201901_PA05AWAY02,B,B0,A,A2,0,1
ABAM_GEOR_0517201901_PA05AWAY03,A,A2,A,A2,1,1
ABAM_GEOR_0517201901_PA05AWAY04,A,A2,B,B2,0,0
ABAM_GEOR_0517201901_PA05AWAY05,B,B2,C,C2,0,0
ABAM_GEOR_0517201901_PA05AWAY06,C,C2,C,C3,0,0
ABAM_GEOR_0517201901_PA06HOME01,A,A0,B,B0,0,2
ABAM_GEOR_0517201901_PA06HOME02,B,B0,A,A0,2,2
ABAM_GEOR_0517201901_PA06HOME03,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA06HOME04,A,A1,A,A2,0,0
ABAM_GEOR_0517201901_PA06HOME05,A,A2,B,B2,0,0
ABAM_GEOR_0517201901_PA06HOME06,B,B2,B,B3,0,0
ABAM_GEOR_0517201901_PA07AWAY01,A,A0,B,B0,0,0
ABAM_GEOR_0517201901_PA07AWAY02,B,B0,B,B1,0,0
ABAM_GEOR_0517201901_PA07AWAY03,B,B1,C,C1,0,0
ABAM_GEOR_0517201901_PA07AWAY04,C,C1,C,C2,0,0
ABAM_GEOR_0517201901_PA07AWAY05,C,C2,C,C3,0,0
ABAM_GEOR_0517201901_PA08HOME01,A,A0,B,B0,0,0
ABAM_GEOR_0517201901_PA08HOME02,B,B0,E,E0,0,0
ABAM_GEOR_0517201901_PA08HOME03,E,E0,E,E1,0,0
ABAM_GEOR_0517201901_PA08HOME04,E,E1,E,E2,0,0
ABAM_GEOR_0517201901_PA08HOME05,E,E2,H,H2,0,0
ABAM_GEOR_0517201901_PA08HOME07,H,H2,H,H3,0,0
ABAM_GEOR_0517201901_PA09AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA09AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0517201901_PA09AWAY03,A,A2,B,B2,0,0
ABAM_GEOR_0517201901_PA09AWAY04,B,B2,C,C3,0,0
ABAM_GEOR_0517201901_PA10HOME01,A,A0,A,A1,0,2
ABAM_GEOR_0517201901_PA10HOME02,A,A1,B,B1,0,2
ABAM_GEOR_0517201901_PA10HOME03,B,B1,G,G1,0,2
ABAM_GEOR_0517201901_PA10HOME04,G,G1,C,C2,1,2
ABAM_GEOR_0517201901_PA10HOME05,C,C2,D,D2,0,1
ABAM_GEOR_0517201901_PA10HOME06,D,D2,F,F2,0,1
ABAM_GEOR_0517201901_PA10HOME07,F,F2,E,E2,1,1
ABAM_GEOR_0517201901_PA10HOME08,E,E2,E,E3,0,0
ABAM_GEOR_0517201901_PA11AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA11AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0517201901_PA11AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0517201901_PA12HOME01,A,A0,A,A1,0,2
ABAM_GEOR_0517201901_PA12HOME02,A,A1,B,B1,0,2
ABAM_GEOR_0517201901_PA12HOME03,B,B1,E,E1,0,2
ABAM_GEOR_0517201901_PA12HOME04,E,E1,E,E1,1,2
ABAM_GEOR_0517201901_PA12HOME05,E,E1,F,F2,0,1
ABAM_GEOR_0517201901_PA12HOME06,F,F2,E,E2,1,1
ABAM_GEOR_0517201901_PA12HOME08,E,E2,H,H2,0,0
ABAM_GEOR_0517201901_PA12HOME10,H,H2,H,H3,0,0
ABAM_GEOR_0517201901_PA13AWAY03,A,A0,B,B0,0,0
ABAM_GEOR_0517201901_PA13AWAY04,B,B0,B,B1,0,0
ABAM_GEOR_0517201901_PA13AWAY05,B,B1,B,B2,0,0
ABAM_GEOR_0517201901_PA13AWAY06,B,B2,C,C3,0,0
ABAM_GEOR_0517201901_PA14HOME01,A,A0,A,A1,0,2
ABAM_GEOR_0517201901_PA14HOME02,A,A1,B,B1,0,2
ABAM_GEOR_0517201901_PA14HOME03,B,B1,A,A1,2,2
ABAM_GEOR_0517201901_PA14HOME04,A,A1,B,B1,0,0
ABAM_GEOR_0517201901_PA14HOME05,B,B1,E,E1,0,0
ABAM_GEOR_0517201901_PA14HOME07,E,E1,G,G1,0,0
ABAM_GEOR_0517201901_PA14HOME08,G,G1,G,G2,0,0
ABAM_GEOR_0517201901_PA14HOME09,G,G2,H,H2,0,0
ABAM_GEOR_0517201901_PA14HOME13,H,H2,H,H3,0,0
ABAM_GEOR_0517201901_PA15AWAY05,A,A0,A,A1,0,1
ABAM_GEOR_0517201901_PA15AWAY06,A,A1,B,B1,0,1
ABAM_GEOR_0517201901_PA15AWAY07,B,B1,G,G1,0,1
ABAM_GEOR_0517201901_PA15AWAY08,G,G1,D,D1,1,1
ABAM_GEOR_0517201901_PA15AWAY09,D,D1,D,D2,0,0
ABAM_GEOR_0517201901_PA15AWAY10,D,D2,D,D3,0,0
ABAM_GEOR_0517201901_PA16HOME03,A,A0,A,A1,0,2
ABAM_GEOR_0517201901_PA16HOME04,A,A1,B,B1,0,2
ABAM_GEOR_0517201901_PA16HOME05,B,B1,C,C1,0,2
ABAM_GEOR_0517201901_PA16HOME06,C,C1,C,C2,0,2
ABAM_GEOR_0517201901_PA16HOME07,C,C2,A,A2,2,2
ABAM_GEOR_0517201901_PA16HOME08,A,A2,A,A3,0,0
ABAM_GEOR_0517201901_PA17AWAY03,A,A0,A,A1,0,0
ABAM_GEOR_0517201901_PA17AWAY04,A,A1,A,A2,0,0
ABAM_GEOR_0517201901_PA17AWAY05,A,A2,B,B2,0,0
ABAM_GEOR_0517201901_PA17AWAY06,B,B2,C,C2,0,0
ABAM_GEOR_0517201901_PA17AWAY07,C,C2,C,C3,0,0
ABAM_GEOR_0518201901_PA01AWAY01,A,A0,B,B0,0,1
ABAM_GEOR_0518201901_PA01AWAY02,B,B0,B,B1,0,1
ABAM_GEOR_0518201901_PA01AWAY03,B,B1,C,C1,0,1
ABAM_GEOR_0518201901_PA01AWAY04,C,C1,E,E1,0,1
ABAM_GEOR_0518201901_PA01AWAY05,E,E1,C,C2,0,1
ABAM_GEOR_0518201901_PA01AWAY06,C,C2,G,G3,0,1
ABAM_GEOR_0518201901_PA01AWAY07,G,G3,F,F3,1,1
ABAM_GEOR_0518201901_PA01AWAY08,F,F3,C,C4,0,0
ABAM_GEOR_0518201901_PA02HOME02,A,A0,B,B0,0,0
ABAM_GEOR_0518201901_PA02HOME03,B,B0,B,B1,0,0
ABAM_GEOR_0518201901_PA02HOME04,B,B1,E,E1,0,0
ABAM_GEOR_0518201901_PA02HOME05,E,E1,E,E2,0,0
ABAM_GEOR_0518201901_PA02HOME06,E,E2,G,G3,0,0
ABAM_GEOR_0518201901_PA03AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0518201901_PA03AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0518201901_PA03AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0518201901_PA04HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0518201901_PA04HOME02,A,A1,A,A2,0,0
ABAM_GEOR_0518201901_PA04HOME03,A,A2,A,A3,0,0
ABAM_GEOR_0518201901_PA05AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0518201901_PA05AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0518201901_PA05AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0518201901_PA06HOME01,A,A0,B,B0,0,2
ABAM_GEOR_0518201901_PA06HOME02,B,B0,B,B1,0,2
ABAM_GEOR_0518201901_PA06HOME03,B,B1,E,E1,0,2
ABAM_GEOR_0518201901_PA06HOME04,E,E1,E,E2,0,2
ABAM_GEOR_0518201901_PA06HOME05,E,E2,E,E2,1,2
ABAM_GEOR_0518201901_PA06HOME06,E,E2,E,E2,1,1
ABAM_GEOR_0518201901_PA06HOME07,E,E2,E,E3,0,0
ABAM_GEOR_0518201901_PA07AWAY01,A,A0,A,A1,0,0
ABAM_GEOR_0518201901_PA07AWAY02,A,A1,A,A2,0,0
ABAM_GEOR_0518201901_PA07AWAY03,A,A2,A,A3,0,0
ABAM_GEOR_0518201901_PA08HOME01,A,A0,A,A0,1,2
ABAM_GEOR_0518201901_PA08HOME02,A,A0,B,B0,0,1
ABAM_GEOR_0518201901_PA08HOME03,B,B0,E,E0,0,1
ABAM_GEOR_0518201901_PA08HOME05,E,E0,E,E1,0,1
ABAM_GEOR_0518201901_PA08HOME06,E,E1,H,H1,0,1
ABAM_GEOR_0518201901_PA08HOME07,H,H1,E,E2,1,1
ABAM_GEOR_0518201901_PA08HOME09,E,E2,E,E3,0,0
ABAM_GEOR_0518201901_PA09AWAY01,A,A0,B,B0,0,0
ABAM_GEOR_0518201901_PA09AWAY02,B,B0,B,B1,0,0
ABAM_GEOR_0518201901_PA09AWAY03,B,B1,B,B2,0,0
ABAM_GEOR_0518201901_PA09AWAY04,B,B2,C,C3,0,0
ABAM_GEOR_0518201901_PA10HOME01,A,A0,A,A1,0,1
ABAM_GEOR_0518201901_PA10HOME02,A,A1,A,A2,0,1
ABAM_GEOR_0518201901_PA10HOME03,A,A2,B,B2,0,1
ABAM_GEOR_0518201901_PA10HOME04,B,B2,D,D2,1,1
ABAM_GEOR_0518201901_PA10HOME05,D,D2,D,D3,0,0
ABAM_GEOR_0518201901_PA11AWAY01,A,A0,B,B0,0,0
ABAM_GEOR_0518201901_PA11AWAY02,B,B0,B,B1,0,0
ABAM_GEOR_0518201901_PA11AWAY03,B,B1,A,A3,0,0
ABAM_GEOR_0518201901_PA12HOME01,A,A0,A,A1,0,0
ABAM_GEOR_0518201901_PA12HOME02,A,A1,A,A2,0,0
ABAM_GEOR_0518201901_PA12HOME03,A,A2,A,A3,0,0
ABAM_GEOR_0518201901_PA13AWAY01,A,A0,B,B0,0,0
ABAM_GEOR_0518201901_PA13AWAY02,B,B0,B,B1,0,0
ABAM_GEOR_0518201901_PA13AWAY03,B,B1,B,B2,0,0
ABAM_GEOR_0518201901_PA13AWAY04,B,B2,B,B3,0,0
ABAM_GEOR_0518201901_PA14HOME02,A,A0,B,B0,0,2
ABAM_GEOR_0518201901_PA14HOME03,B,B0,A,A0,2,2
ABAM_GEOR_0518201901_PA14HOME04,A,A0,B,B0,0,0
ABAM_GEOR_0518201901_PA14HOME05,B,B0,B,B1,0,0
ABAM_GEOR_0518201901_PA14HOME07,B,B1,B,B2,0,0
ABAM_GEOR_0518201901_PA14HOME09,B,B2,E,E2,0,0
ABAM_GEOR_0518201901_PA14HOME10,E,E2,E,E3,0,0
ABAM_GEOR_0518201901_PA15AWAY04,A,A0,A,A1,0,0
